STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/4/17,4.25,",,W",,,0.15,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",69,",,W",,,13,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/5/17,4.47,",,W",,,0.3,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",69,",,W",,,14.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/6/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",64,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/7/17,2.46,",,W",,,0.76,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",64,",,W",,,8.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/8/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",65,",,W",,,8.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/9/17,1.34,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",64,",,W",,,8.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/10/17,2.24,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",68,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/11/17,2.68,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",69,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/12/17,3.36,",,W",,,0.11,",,W,2400",0,",,W,2400",0,",,W,2400",,,77,",,W",64,",,W",,,8.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/13/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",71,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/14/17,2.24,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",70,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/15/17,1.12,",,W",,,0.45,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",68,",,W",,,8.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/16/17,2.24,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",70,",,W",,,10.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/17/17,3.13,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",69,",,W",,,10.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/18/17,3.36,",,W",,,0.88,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",73,",,W",,,10.1,",,W",1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/19/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",73,",,W",,,12.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/20/17,4.47,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",69,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/21/17,3.36,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",71,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/22/17,5.14,",,W",,,0.3,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",72,",,W",,,14.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/23/17,4.03,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",70,",,W",,,10.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/24/17,3.13,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",65,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/25/17,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",63,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/26/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",62,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/27/17,4.47,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",63,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/28/17,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",63,",,W",,,16.1,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/29/17,8.05,",,W",,,0.29,",,W,2400",0,",,W,2400",0,",,W,2400",,,68,",,W",61,",,W",,,16.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/30/17,5.14,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",60,",,W",,,13,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,8/31/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",64,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/1/17,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",55,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/2/17,5.59,",,W",,,0.53,",,W,2400",0,",,W,2400",0,",,W,2400",,,68,",,W",54,",,W",,,10.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/3/17,5.59,",,W",,,0.74,",,W,2400",0,",,W,2400",0,",,W,2400",,,69,",,W",59,",,W",,,12.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/4/17,4.7,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",61,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/5/17,3.13,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",69,",,W",,,15,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/6/17,3.8,",,W",,,0.42,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",61,",,W",,,14.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/7/17,4.92,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",59,",,W",,,14.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/8/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",58,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/9/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,70,",,W",55,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/10/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",57,",,W",,,15,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/11/17,2.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",55,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/12/17,1.34,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",59,",,W",,,8.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/13/17,2.46,",,W",,,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",64,",,W",,,8.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/14/17,2.24,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",70,",,W",,,10.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/15/17,1.57,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",67,",,W",,,8.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/16/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",70,",,W",,,8.9,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/17/17,2.68,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",68,",,W",,,8.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/18/17,6.93,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,73,",,W",68,",,W",,,13,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/19/17,9.84,",,W",,,0.22,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",69,",,W",,,21,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/20/17,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",71,",,W",,,15,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/21/17,5.59,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",71,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/22/17,7.16,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",66,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/23/17,4.7,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",68,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/24/17,1.57,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",69,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/25/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",70,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/26/17,2.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",68,",,W",,,8.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/27/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",69,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/28/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",59,",,W",,,15,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/29/17,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,68,",,W",55,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,9/30/17,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,66,",,W",54,",,W",,,17,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/1/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,68,",,W",50,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/2/17,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,73,",,W",52,",,W",,,8.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/3/17,3.13,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",57,",,W",,,8.9,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/4/17,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,75,",,W",56,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/5/17,4.92,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",65,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/6/17,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",68,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/7/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",66,",,W",,,10.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/8/17,4.92,",,W",,,0.22,",,W,2400",0,",,W,2400",0,",,W,2400",,,77,",,W",72,",,W",,,12.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/9/17,4.92,",,W",,,0.26,",,W,2400",0,",,W,2400",0,",,W,2400",,,77,",,W",71,",,W",,,12.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/10/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",66,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/11/17,5.82,",,W",,,0.06,",,W,2400",0,",,W,2400",0,",,W,2400",,,77,",,W",60,",,W",,,14.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/12/17,8.72,",,W",,,0.07,",,W,2400",0,",,W,2400",0,",,W,2400",,,64,",,W",55,",,W",,,18.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/13/17,6.04,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",52,",,W",,,12.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/14/17,2.46,",,W",,,0.08,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",61,",,W",,,8.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/15/17,4.25,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",65,",,W",,,15,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/16/17,6.71,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,69,",,W",46,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/17/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,58,",,W",42,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/18/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",50,",,W",,,10.1,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/19/17,4.47,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,71,",,W",56,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/20/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,73,",,W",57,",,W",,,12.1,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/21/17,2.24,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",56,",,W",,,8.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/22/17,1.57,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",57,",,W",,,8.1,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/23/17,3.58,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",61,",,W",,,8.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/24/17,5.59,",,W",,,0.2,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",67,",,W",,,16.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/25/17,2.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",57,",,W",,,8.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/26/17,6.04,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,58,",,W",50,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/27/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,62,",,W",47,",,W",,,10.1,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/28/17,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,69,",,W",55,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/29/17,6.71,",,W",,,3.03,",,W,2400",0,",,W,2400",0,",,W,2400",,,67,",,W",60,",,W",,,18.1,",,W",1,",,W",1,",,W",,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/30/17,8.72,",,W",,,0.25,",,W,2400",0,",,W,2400",0,",,W,2400",,,61,",,W",46,",,W",,,19.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,10/31/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",45,",,W",,,17,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/1/17,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",43,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/2/17,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",58,",,W",,,8.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/3/17,5.59,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",51,",,W",,,15,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/4/17,5.82,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",46,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/5/17,4.25,",,W",,,0.02,",,W,2400",0,",,W,2400",0,",,W,2400",,,61,",,W",51,",,W",,,12.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/6/17,4.92,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,66,",,W",46,",,W",,,13,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/7/17,6.49,",,W",,,0.7,",,W,2400",0,",,W,2400",0,",,W,2400",,,49,",,W",40,",,W",,,13,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/8/17,5.37,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,49,",,W",39,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/9/17,3.36,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,55,",,W",39,",,W",,,10.1,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/10/17,9.4,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",25,",,W",,,18.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/11/17,4.7,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,38,",,W",24,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/12/17,1.79,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,46,",,W",32,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/13/17,3.58,",,W",,,0.07,",,W,2400",0,",,W,2400",0,",,W,2400",,,47,",,W",39,",,W",,,12.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/14/17,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,48,",,W",35,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/15/17,5.14,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",37,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/16/17,6.49,",,W",,,0.2,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",43,",,W",,,15,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/17/17,7.83,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,47,",,W",37,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/18/17,3.36,",,W",,,0.1,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",34,",,W",,,8.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/19/17,9.62,",,W",,,0.23,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",38,",,W",,,19.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/20/17,6.71,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,",,W,2400",,,47,",,W",36,",,W",,,16.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/21/17,5.14,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,58,",,W",42,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/22/17,6.71,",,W",,,0.21,",,W,2400",0,",,W,2400",0,",,W,2400",,,56,",,W",35,",,W",,,17,",,W",1,",,W",,,,,,,,,,
